Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
5300	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	10	20	28	27	14	18	28	28	8	9	14	14	7	14	6	7	12	10	6	6	4	6	8	10	10	10	10	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	5	4	5	4	4	4	4
5310	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	8	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	8	10	8	8
5320	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	7	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	7	10	7	7	7	7
5330	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	4	4	4	4
5340	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	9	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	5	5	5	5	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
5350	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	6	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	6	7	5	10	6	6	4	6	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	9	10	4	9	4	4	4	4
5360	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	10	20	14	27	8	18	7	28	8	9	7	7	8	7	8	8	4	10	4	4	1	4	2	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	2	5	1	2	1	1
5370	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	8	7	9	8	9	10	8	9	6	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	6	5	6	6
5380	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	14	27	7	18	14	28	7	9	7	7	7	7	6	7	5	10	6	6	3	6	2	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	4	10	3	2	3	3
5390	20	20	20	20	20	20	10	10	10	10	20	20	9	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	7	8	8	10	7	8	7	7	7	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	7	7	7	7
5400	19	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	8	10	7	8	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	20	20	9	10	9	9	10	10	10	10	10	10	10	10	5	5
5410	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	8	28	9	10	18	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	9	7	7	6	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	7	9	7	7	7	7
5420	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	8	7	8	10	7	8	7	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	7	10	7	7	7	7
5430	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	4	28	10	10	20	20	13	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	4	5	2	4	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	3	5	2	3	2	2
5440	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	8	7	8	10	7	8	4	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	8	8	4	4
5450	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	7	5	8	7	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	8	9	8	8
5460	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
5470	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	5	5	2	5	2	2
5480	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	10	6	6	6	6
5490	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	6	7	4	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	20	20	10	10	5	5	5	5	5	5	3	5	2	3	2	2
5500	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	5	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	6	5	2	6	2	10	10	10	10	10	10	10	5	5	5	5	5	5	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	1	2	1	1
5510	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	5	10	5	5	5	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
5520	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	13	27	14	18	14	28	7	9	14	14	14	14	6	7	5	10	6	6	2	6	4	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	4	5	3	4	3	3
5530	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	10	10	10	20	10	10	6	28	10	10	10	20	7	27	8	18	7	28	7	9	7	7	7	7	6	7	6	10	6	6	2	6	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
5540	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	9	20	20	20	10	10	10	20	10	10	10	20	10	10	1	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	7	14	2	7	2	10	1	2	1	1	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	1	4	1	1
5550	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	10	20	10	10	3	28	9	10	18	20	7	27	7	18	14	28	8	9	7	7	7	7	3	7	3	9	2	3	2	2	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
5560	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	10	20	14	27	8	18	7	28	7	9	7	7	7	7	4	7	5	10	2	4	3	2	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	3	5	3	3
5570	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	5	10	6	6	2	6	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	5	10	5	5	5	5	5	5	4	5	4	3	2	2
5580	20	20	20	20	10	20	10	10	10	10	20	20	10	10	5	10	10	10	10	10	10	10	5	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	8	8	9	10	8	8	2	7	2	10	10	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	5	5	10	10	10	20	10	10	5	5	5	5	5	5	4	5	2	2	2	2
5590	10	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	10	20	10	10	14	28	10	10	10	20	28	27	15	18	14	28	8	9	14	14	7	14	8	8	8	10	7	8	6	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	10	6	7	6	6
5600	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	15	14	14	6	7	5	10	7	6	4	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	4	5	4	4
5610	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	7	10	8	8	8	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	8	9	8	8
5620	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	4	10	20	20	10	10	4	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	4	7	8	10	4	4	4	4	2	10	10	10	5	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	5	10	5	5	5	5	4	5	2	4	2	2	2	2
5630	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	5	10	20	20	10	10	7	28	5	10	10	20	14	27	7	18	14	28	8	9	7	7	7	7	7	7	7	5	7	7	2	7	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	10	3	5	2	3	2	2
5640	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	11	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	8	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	8	10	8	8	7	8	7	10	10	10	10	10	10	10	10	10	11	10	10	11	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	7	10	7	7	7	7
5650	20	20	20	20	10	20	10	10	10	10	20	20	5	10	10	10	10	10	10	10	9	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	2	7	4	10	3	2	2	3	8	10	10	10	10	10	10	10	9	9	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	4	4	2	2
5660	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	11	10	20	20	10	10	4	28	10	10	20	20	15	27	16	18	15	28	9	9	16	16	8	16	8	9	4	10	4	4	6	4	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	11	5	5	6	6
5670	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	5	20	20	20	10	10	20	20	5	10	20	20	10	10	7	28	9	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	8	9	8	8	4	7	5	10	10	10	5	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	5	5	5	4	5	4	4
5680	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	5	10	10	20	10	10	7	28	5	10	10	20	14	27	7	18	14	28	7	9	7	7	7	7	7	7	7	5	7	7	4	7	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	3	5	3	3	4	4
5690	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	11	10	10	20	10	10	7	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
5700	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	8	27	8	18	7	28	9	9	8	8	8	8	4	8	4	10	3	4	2	3	4	10	10	10	10	10	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	5	4	5	2	4	2	2
5710	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	9	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	2	28	10	10	20	20	14	27	8	18	7	28	8	9	7	7	7	7	4	8	5	10	2	5	1	2	2	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	1	2	1	1
5720	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	3	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	8	8	4	10	4	4	2	4	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	10	2	3	2	2
5730	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	9	10	10	20	10	10	7	28	10	10	10	20	14	27	14	18	14	28	7	9	14	14	7	14	7	7	7	10	7	7	2	7	3	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	9	10	3	9	2	3	2	2
5740	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	5	10	20	20	10	10	5	28	10	10	20	20	13	27	14	18	14	28	7	9	14	14	7	14	6	7	5	10	5	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	5	5	5	5	5
5750	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	26	27	14	18	28	28	6	9	13	14	12	13	3	6	3	10	3	3	2	3	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	1	4	1	1
5760	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	20	20	10	10	8	28	10	10	20	20	7	27	8	18	7	28	8	9	7	7	7	7	8	7	9	10	8	8	4	8	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	4	4	4	4
5770	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	7	10	7	7	7	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	7	7	7	7
5780	21	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	8	9	14	14	16	14	7	8	8	10	7	7	2	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
5790	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	5	5	4	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	9	10	10	10	10	10	10	10	10	10	8	10	4	4
5800	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	5	10	4	5	4	4	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	8	10	8	8	4	4
5810	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	8	28	10	10	20	20	14	27	7	18	14	28	4	9	7	7	8	7	4	4	4	10	4	4	2	4	4	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	10	10	10	10	20	20	5	10	5	5	5	5	5	5	4	5	4	4	2	2
5820	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	8	7	6	8	6	10	7	6	10	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
5830	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	10	10	20	20	10	10	8	28	10	10	20	20	14	27	8	18	7	28	8	9	7	7	8	7	9	8	9	10	8	9	5	8	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	11	10	10	11	5	5
5840	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	10	20	10	10	8	28	10	10	20	20	28	27	14	18	28	28	8	9	14	14	16	14	4	8	8	10	4	4	2	4	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	4	5	2	2
5850	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	20	20	20	10	10	20	20	5	10	10	20	10	10	3	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	3	7	3	10	3	3	3	3	3	10	10	10	5	10	5	5	10	10	10	10	5	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	3	5	3	3	3	3
5860	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	10	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	10	6	6	6	6
5870	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	10	10	10	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	6	7	7	10	6	6	5	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
5880	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	14	28	10	10	5	20	28	27	15	18	14	28	8	9	14	14	7	14	7	7	7	5	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
5890	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	7	28	10	10	20	20	14	27	8	18	7	28	8	9	7	7	7	7	7	7	6	10	6	6	5	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	3	5	4	3	5	5
5900	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	8	10	7	8	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
5910	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	5	7	10	10	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	10	5	5	5	5	5	5	5	5
5920	20	20	21	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	20	20	14	27	8	18	7	28	9	9	7	7	8	7	5	8	5	10	5	5	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	4	4
5930	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	10	20	10	10	4	28	10	10	20	20	7	27	9	18	8	28	9	9	8	8	8	8	4	8	5	10	5	5	2	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	9	10	10	10	10	10	4	10	2	4	2	2
5940	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	6	10	7	7	1	6	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	1	1
